user_id,rest_id,cost,rating,location
U0438,R2321,400,5,"Koramangala 4th Block, Bangalore"
U0902,R3075,200,1,"Sarjapur Road, Bangalore"
U0889,R8790,800,5,"Kammanahalli, Bangalore"
U0018,R8904,900,2,"RT Nagar, Bangalore"
U0590,R4070,400,4,"Banashankari, Bangalore"
U0178,R4580,700,4,"Sarjapur Road, Bangalore"
U0043,R2291,500,1,"Koramangala 5th Block, Bangalore"
U0293,R7532,700,5,"Sahakara Nagar, Bangalore"
U0404,R8720,900,2,"ITPL Main Road, Whitefield, Bangalore"
U0223,R4642,700,1,"1 MG Road Mall, MG Road, Bangalore"
U0668,R5902,900,4,"Rammurthy Nagar, Bangalore"
U0002,R3133,200,4,"HSR, Bangalore"
U0636,R3993,300,5,"Bommanahalli, Bangalore"
U0839,R1421,300,5,"Whitefield, Bangalore"
U0187,R4689,1000,5,"Brigade Road, Bangalore"
U0715,R2143,700,5,"BTM, Bangalore"
U0176,R6846,300,5,"Bommasandra, Bangalore"
U0493,R7188,600,2,"Electronic City, Bangalore"
U0244,R8115,1000,2,"Banashankari, Bangalore"
U0778,R0994,500,1,"Marathahalli, Bangalore"
U0386,R2671,500,2,"BTM, Bangalore"
U0579,R4261,600,2,"Sarjapur Road, Bangalore"
U0805,R3978,200,1,"BTM, Bangalore"
U0182,R0914,200,3,"Kaggadasapura, Bangalore"
U0928,R8132,400,2,"Banashankari, Bangalore"
U0051,R0897,800,1,"Marathahalli, Bangalore"
U0826,R6179,400,3,"Hennur, Bangalore"
U0094,R1213,700,3,"Old Airport Road, Bangalore"
U0920,R4344,600,1,"Bellandur, Bangalore"
U0459,R6301,600,1,"Kalyan Nagar, Bangalore"
U0764,R0343,1000,4,"St. Marks Road, Bangalore"
U0688,R0105,400,2,"Indiranagar, Bangalore"
U0820,R0659,900,3,"Marathahalli, Bangalore"
U0819,R0702,800,4,"Whitefield, Bangalore"
U0732,R1488,200,5,"ITPL Main Road, Whitefield, Bangalore"
U0738,R4574,300,2,"Bellandur, Bangalore"
U0821,R8765,1000,2,"Whitefield, Bangalore"
U0969,R2312,500,3,"Koramangala 5th Block, Bangalore"
U0434,R3117,400,1,"Koramangala 7th Block, Bangalore"
U0518,R7289,400,5,"Royal Meenakshi Mall, Bannerghatta Road, Bangalore"
U0245,R4351,700,4,"Bellandur, Bangalore"
U0622,R2031,900,2,"Marathahalli, Bangalore"
U0684,R3259,500,5,"Bellandur, Bangalore"
U0065,R5047,800,2,"Sadashiv Nagar, Bangalore"
U0505,R5093,100,4,"Sanjay Nagar, Bangalore"
U0916,R0835,100,2,"Whitefield, Bangalore"
U0728,R4132,900,3,"Bannerghatta Road, Bangalore"
U0800,R5154,400,1,"Seshadripuram, Bangalore"
U0256,R6298,100,5,"Hennur, Bangalore"
U0459,R3798,300,3,"BTM, Bangalore"
U0479,R1034,600,2,"Whitefield, Bangalore"
U0402,R3394,300,5,"Jayanagar, Bangalore"
U0780,R8292,900,5,"Rajarajeshwari Nagar, Bangalore"
U0471,R3798,800,2,"BTM, Bangalore"
U0425,R6131,300,4,"Kammanahalli, Bangalore"
U0718,R0843,400,2,"Brookefield, Bangalore"
U0955,R8507,700,2,"Rajajinagar, Bangalore"
U0730,R8705,300,5,"Marathahalli, Bangalore"
U0660,R5453,1000,5,"Brigade Road, Bangalore"
U0662,R5031,400,2,"Sadashiv Nagar, Bangalore"
U0862,R7975,600,2,"Bommanahalli, Bangalore"
U0486,R6642,300,3,"Bommasandra, Bangalore"
U0763,R2936,1000,4,"RMZ Ecoworld, Bellandur, Bangalore"
U0866,R5096,400,5,"Majestic, Bangalore"
U0590,R0197,100,4,"Frazer Town, Bangalore"
U0369,R4724,1000,3,"MG Road, Bangalore"
U0862,R1807,1000,5,"Marathahalli, Bangalore"
U0867,R4876,400,2,"New BEL Road, Bangalore"
U0178,R1632,200,5,"KR Puram, Bangalore"
U0788,R4348,1000,1,"Bellandur, Bangalore"
U0475,R2675,1000,4,"Koramangala 6th Block, Bangalore"
U0647,R6442,700,4,"Rammurthy Nagar, Bangalore"
U0905,R4967,900,3,"Malleshwaram, Bangalore"
U0563,R7625,300,4,"New BEL Road, Bangalore"
U0008,R2251,900,5,"BTM, Bangalore"
U0409,R4593,100,2,"Ulsoor, Bangalore"
U0188,R1186,300,2,"Kaggadasapura, Bangalore"
U0260,R7979,900,4,"Basavanagudi, Bangalore"
U0607,R7524,900,3,"New BEL Road, Bangalore"
U0677,R2372,700,1,"JP Nagar, Bangalore"
U0341,R0270,700,1,"Thippasandra, Bangalore"
U0359,R8286,100,3,"JP Nagar, Bangalore"
U0931,R3381,500,2,"JP Nagar, Bangalore"
U0056,R5543,800,4,"New BEL Road, Bangalore"
U0861,R3119,800,1,"JP Nagar, Bangalore"
U0005,R0964,1000,5,"Brookefield, Bangalore"
U0228,R1734,900,4,"Whitefield, Bangalore"
U0051,R2108,800,4,"Marathahalli, Bangalore"
U0459,R8691,1000,5,"Whitefield, Bangalore"
U0728,R1874,500,4,"Four Points by Sheraton Bengaluru Whitefield, Bangalore"
U0922,R8784,700,2,"Rammurthy Nagar, Bangalore"
U0208,R1792,800,4,"The Den, Whitefield, Bangalore"
U0287,R2838,900,4,"HSR, Bangalore"
U0569,R6051,900,1,"Kammanahalli, Bangalore"
U0569,R7898,600,5,"Jalahalli, Bangalore"
U0862,R5376,100,3,"Hebbal, Bangalore"
U0415,R6748,600,4,"Bommasandra, Bangalore"
U0809,R6583,400,3,"Electronic City, Bangalore"
U0446,R7696,700,4,"Sahakara Nagar, Bangalore"
U0717,R5661,100,2,"Kammanahalli, Bangalore"
U0028,R4792,300,4,"Frazer Town, Bangalore"
U0076,R0470,800,2,"Koramangala 5th Block, Bangalore"
U0665,R3220,300,2,"HSR, Bangalore"
U0678,R5873,700,1,"Kalyan Nagar, Bangalore"
U0125,R6346,500,3,"Banaswadi, Bangalore"
U0260,R1182,600,3,"Marathahalli, Bangalore"
U0573,R5165,200,2,"Orion Mall, Malleshwaram, Bangalore"
U0343,R4047,400,2,"BTM, Bangalore"
U0329,R2071,600,3,"Marathahalli, Bangalore"
U0479,R1604,100,5,"KR Puram, Bangalore"
U0603,R7193,100,5,"Electronic City, Bangalore"
U0693,R1002,700,4,"Whitefield, Bangalore"
U0065,R2305,100,1,"Koramangala 6th Block, Bangalore"
U0606,R1724,300,1,"ITPL Main Road, Whitefield, Bangalore"
U0338,R4258,300,2,"Sarjapur Road, Bangalore"
U0686,R6790,800,3,"Electronic City, Bangalore"
U0334,R5076,500,2,"New BEL Road, Bangalore"
U0591,R3488,400,1,"Basavanagudi, Bangalore"
U0781,R3564,600,5,"Jayanagar, Bangalore"
U0122,R2646,1000,1,"BTM, Bangalore"
U0461,R6913,900,5,"Electronic City, Bangalore"
U0390,R8599,800,4,"City Market, Bangalore"
U0888,R0555,600,4,"Commercial Street, Bangalore"
U0320,R8083,200,5,"Kaggadasapura, Bangalore"
U0496,R5324,200,1,"Yeshwantpur, Bangalore"
U0696,R4557,500,5,"BTM, Bangalore"
U0168,R4289,300,2,"Sarjapur Road, Bangalore"
U0749,R0559,700,1,"Thippasandra, Bangalore"
U0329,R2823,1000,5,"HSR, Bangalore"
U0741,R8753,500,1,"Whitefield, Bangalore"
U0765,R4282,300,4,"Sarjapur Road, Bangalore"
U0805,R4526,1000,5,"Sarjapur Road, Bangalore"
U0872,R5794,700,1,"HSR, Bangalore"
U0243,R7679,700,4,"New BEL Road, Bangalore"
U0775,R7181,500,1,"Electronic City, Bangalore"
U0613,R1858,700,2,"Whitefield, Bangalore"
U0557,R8299,200,1,"Banashankari, Bangalore"
U0948,R0431,300,1,"Marathahalli, Bangalore"
U0300,R0876,1000,2,"Bellandur, Bangalore"
U0559,R7231,600,4,"Electronic City, Bangalore"
U0438,R1479,800,4,"Whitefield, Bangalore"
U0434,R4647,700,4,"Lavelle Road, Bangalore"
U0648,R2603,500,3,"HSR, Bangalore"
U0902,R3845,1000,2,"BTM, Bangalore"
U0983,R1678,800,4,"ITPL Main Road, Whitefield, Bangalore"
U0375,R0607,900,3,"Indiranagar, Bangalore"
U0721,R4611,800,2,"Rajajinagar, Bangalore"
U0879,R2676,400,4,"MG Road, Bangalore"
U0567,R8083,1000,5,"Kaggadasapura, Bangalore"
U0740,R1912,900,3,"Marathahalli, Bangalore"
U0908,R6775,400,4,"Electronic City, Bangalore"
U0570,R7689,1000,1,"Yeshwantpur, Bangalore"
U0266,R8877,200,1,"Vasanth Nagar, Bangalore"
U0356,R2227,500,5,"Koramangala 1st Block, Bangalore"
U0336,R8022,100,1,"Old Airport Road, Bangalore"
U0485,R0300,500,2,"Old Madras Road, Bangalore"
U0484,R7690,600,2,"New BEL Road, Bangalore"
U0647,R4123,600,5,"BTM, Bangalore"
U0005,R0367,400,1,"Brigade Road, Bangalore"
U0225,R4076,200,5,"Bommanahalli, Bangalore"
U0283,R8889,100,4,"Cunningham Road, Bangalore"
U0615,R7711,100,3,"Jalahalli, Bangalore"
U0549,R5944,800,1,"Kammanahalli, Bangalore"
U0372,R3904,300,2,"JP Nagar, Bangalore"
U0008,R0461,500,3,"Thippasandra, Bangalore"
U0298,R6793,900,3,"Electronic City, Bangalore"
U0267,R6504,1000,2,"Rammurthy Nagar, Bangalore"
U0649,R3931,300,3,"Banashankari, Bangalore"
U0266,R0928,900,2,"Varthur Main Road, Whitefield, Bangalore"
U0804,R4832,500,3,"Malleshwaram, Bangalore"
U0708,R6279,900,3,"Kammanahalli, Bangalore"
U0095,R2882,200,5,"Sarjapur Road, Bangalore"
U0358,R1210,700,5,"Windmills Craftworks, Bangalore"
U0594,R2241,800,2,"Koramangala 1st Block, Bangalore"
U0601,R0501,300,2,"Koramangala 5th Block, Bangalore"
U0418,R3875,1000,4,"JP Nagar, Bangalore"
U0905,R6724,100,1,"Bommasandra, Bangalore"
U0878,R1776,200,1,"Whitefield, Bangalore"
U0428,R2772,600,3,"BTM, Bangalore"
U0573,R7143,300,4,"Electronic City, Bangalore"
U0665,R8469,700,5,"Mysore Road, Bangalore"
U0608,R5074,700,3,"RT Nagar, Bangalore"
U0756,R0691,100,1,"Bellandur, Bangalore"
U0853,R3319,400,3,"Bommanahalli, Bangalore"
U0688,R3472,800,5,"Uttarahalli, Bangalore"
U0735,R7661,100,1,"Yeshwantpur, Bangalore"
U0876,R1137,600,5,"Old Airport Road, Bangalore"
U0040,R2843,600,2,"HSR, Bangalore"
U0942,R3677,1000,3,"Basavanagudi, Bangalore"
U0241,R8752,1000,2,"Whitefield, Bangalore"
U0028,R8829,900,4,"Nagawara, Bangalore"
U0161,R1987,500,4,"Marathahalli, Bangalore"
U0848,R7629,1000,4,"Sahakara Nagar, Bangalore"
U0013,R7768,500,1,"New BEL Road, Bangalore"
U0499,R3164,1000,3,"Bellandur, Bangalore"
U0950,R3225,700,1,"Sarjapur Road, Bangalore"
U0082,R1372,600,3,"Brookefield, Bangalore"
U0817,R4446,400,5,"Bellandur, Bangalore"
U0463,R4813,900,1,"Frazer Town, Bangalore"
U0890,R2744,500,1,"Koramangala 1st Block, Bangalore"
U0031,R1154,700,5,"Indiranagar, Bangalore"
U0870,R0042,300,1,"CV Raman Nagar, Bangalore"
U0620,R2148,500,5,"Whitefield, Bangalore"
U0727,R1873,700,5,"Aloft Hotel, Whitefield, Bangalore"
U0915,R8053,100,5,"Indiranagar, Bangalore"
U0941,R1390,300,1,"Whitefield, Bangalore"
U0363,R3983,900,2,"Bannerghatta Road, Bangalore"
U0243,R1586,600,2,"Whitefield, Bangalore"
U0049,R6980,300,2,"Electronic City, Bangalore"
U0250,R4277,1000,2,"Sarjapur Road, Bangalore"
U0014,R8283,100,5,"Jayanagar, Bangalore"
U0926,R3988,800,2,"Bannerghatta Road, Bangalore"
U0928,R3215,700,3,"Koramangala 8th Block, Bangalore"
U0667,R8846,500,4,"Indiranagar, Bangalore"
U0690,R7506,200,1,"Sahakara Nagar, Bangalore"
U0271,R6994,800,3,"Electronic City, Bangalore"
U0116,R2307,200,1,"Bellandur, Bangalore"
U0837,R8757,500,5,"Marathahalli, Bangalore"
U0866,R8512,700,3,"Basaveshwara Nagar, Bangalore"
U0466,R8129,200,5,"Banashankari, Bangalore"
U0646,R8502,700,4,"Rajajinagar, Bangalore"
U0978,R2057,400,1,"Marathahalli, Bangalore"
U0108,R5272,500,4,"Sahakara Nagar, Bangalore"
U0728,R8424,300,3,"Banashankari, Bangalore"
U0971,R6090,700,1,"Kammanahalli, Bangalore"
U0822,R0432,900,5,"Domlur, Bangalore"
U0408,R3003,600,1,"HSR, Bangalore"
U0919,R0220,600,5,"Frazer Town, Bangalore"
U0573,R4136,400,4,"Jayanagar, Bangalore"
U0608,R1734,100,2,"Whitefield, Bangalore"
U0577,R8061,300,2,"Indiranagar, Bangalore"
U0423,R3157,500,3,"Sarjapur Road, Bangalore"
U0697,R4788,600,2,"Shanti Nagar, Bangalore"
U0156,R7911,100,5,"Sahakara Nagar, Bangalore"
U0097,R3461,900,3,"Basavanagudi, Bangalore"
U0763,R5927,200,4,"Banaswadi, Bangalore"
U0609,R0062,600,2,"Indiranagar, Bangalore"
U0537,R6112,1000,5,"HBR Layout, Bangalore"
U0133,R2843,900,3,"HSR, Bangalore"
U0353,R3709,500,4,"JP Nagar, Bangalore"
U0777,R1797,500,3,"Brookefield, Bangalore"
U0967,R2756,600,3,"Koramangala 8th Block, Bangalore"
U0142,R3555,700,3,"Banashankari, Bangalore"
U0258,R2381,900,4,"BTM, Bangalore"
U0924,R3119,100,1,"JP Nagar, Bangalore"
U0669,R0634,600,1,"Marathahalli, Bangalore"
U0644,R0377,1000,2,"Gopalan Signature Mall, Old Madras Road, Bangalore"
U0794,R4025,200,5,"Banashankari, Bangalore"
U0857,R1968,1000,1,"Marathahalli, Bangalore"
U0944,R7595,400,2,"New BEL Road, Bangalore"
U0557,R2265,300,1,"JP Nagar, Bangalore"
U0975,R7316,100,2,"Bannerghatta Road, Bangalore"
U0137,R0226,500,1,"Kalyan Nagar, Bangalore"
U0672,R6068,300,1,"RT Nagar, Bangalore"
U0825,R7713,200,5,"New BEL Road, Bangalore"
U0850,R1594,100,2,"Forum Shantiniketan Mall, Whitefield, Bangalore"
U0015,R7592,400,1,"Sahakara Nagar, Bangalore"
U0278,R6159,300,5,"Kalyan Nagar, Bangalore"
U0387,R2404,300,5,"JP Nagar, Bangalore"
U0838,R0614,700,4,"Ulsoor, Bangalore"
U0101,R3925,800,5,"Bannerghatta Road, Bangalore"
U0875,R2617,600,2,"BTM, Bangalore"
U0864,R5125,700,5,"Yeshwantpur, Bangalore"
U0086,R0582,400,1,"Koramangala 6th Block, Bangalore"
U0235,R5222,800,5,"Rajajinagar, Bangalore"
U0666,R2087,300,4,"ITPL Main Road, Whitefield, Bangalore"
U0375,R7626,800,1,"New BEL Road, Bangalore"
U0189,R5945,500,3,"Kammanahalli, Bangalore"
U0061,R5582,500,3,"BTM, Bangalore"
U0048,R7469,100,5,"HSR, Bangalore"
U0620,R6246,100,1,"RT Nagar, Bangalore"
U0217,R5837,700,2,"Kalyan Nagar, Bangalore"
U0995,R5994,500,5,"Kammanahalli, Bangalore"
U0539,R2622,100,2,"Basavanagudi, Bangalore"
U0101,R6371,500,2,"Frazer Town, Bangalore"
U0753,R2199,1000,2,"BTM, Bangalore"
U0744,R1021,300,2,"Whitefield, Bangalore"
U0261,R3643,200,3,"JP Nagar, Bangalore"
U0233,R7767,700,4,"Sahakara Nagar, Bangalore"
U0651,R1694,400,4,"Whitefield, Bangalore"
U0074,R1265,700,1,"Brookefield, Bangalore"
U0619,R1691,300,1,"Whitefield, Bangalore"
U0217,R8876,400,3,"Vasanth Nagar, Bangalore"
U0366,R2256,200,5,"HSR, Bangalore"
U0234,R0890,300,5,"Whitefield, Bangalore"
U0776,R1158,600,1,"Marathahalli, Bangalore"
U0404,R6666,1000,3,"Electronic City, Bangalore"
U0124,R0579,100,2,"Banaswadi, Bangalore"
U0132,R6769,200,1,"Electronic City, Bangalore"
U0306,R0054,1000,1,"Indiranagar, Bangalore"
U0821,R6609,300,2,"Bommasandra, Bangalore"
U0144,R4862,600,1,"Rajajinagar, Bangalore"
U0839,R4531,500,2,"HSR, Bangalore"
U0001,R6356,400,1,"Nagawara, Bangalore"
U0318,R1899,300,4,"CV Raman Nagar, Bangalore"
U0260,R2262,100,1,"Jayanagar, Bangalore"
U0064,R1408,900,5,"Hosur Road, Bangalore"
U0597,R8693,900,4,"Marathahalli, Bangalore"
U0225,R3927,400,5,"JP Nagar, Bangalore"
U0921,R6355,700,3,"Kammanahalli, Bangalore"
U0450,R3157,900,1,"Sarjapur Road, Bangalore"
U0009,R7541,300,3,"New BEL Road, Bangalore"
U0620,R0273,1000,3,"CV Raman Nagar, Bangalore"
U0404,R8195,200,3,"Vijay Nagar, Bangalore"
U0622,R4801,400,1,"Shanti Nagar, Bangalore"
U0689,R2299,100,3,"BTM, Bangalore"
U0709,R8017,200,1,"Old Airport Road, Bangalore"
U0435,R2916,900,1,"Electronic City, Bangalore"
U0894,R8077,200,4,"Ejipura, Bangalore"
U0233,R2487,700,4,"Koramangala 7th Block, Bangalore"
U0021,R2966,400,2,"HSR, Bangalore"
U0262,R7312,800,4,"Bannerghatta Road, Bangalore"
U0716,R6007,200,4,"Hennur, Bangalore"
U0037,R3684,800,3,"Banashankari, Bangalore"
U0109,R1576,700,1,"Whitefield, Bangalore"
U0978,R4939,500,1,"Rajajinagar, Bangalore"
U0334,R0229,200,3,"Shivajinagar, Bangalore"
U0918,R1339,500,5,"HSR, Bangalore"
U0965,R1628,1000,4,"KR Puram, Bangalore"
U0124,R7618,200,4,"New BEL Road, Bangalore"
U0012,R8514,100,1,"Vijay Nagar, Bangalore"
U0485,R1976,600,5,"Marathahalli, Bangalore"
U0930,R8023,1000,5,"Jeevan Bhima Nagar, Bangalore"
U0631,R8658,600,2,"Basaveshwara Nagar, Bangalore"
U0674,R2604,400,3,"Prestige Trade Tower, Race Course Road, Bangalore"
U0493,R7439,900,2,"Bellandur, Bangalore"
U0967,R4790,700,4,"City Market, Bangalore"
U0416,R1475,600,4,"Brookefield, Bangalore"
U0643,R2248,500,1,"Koramangala 5th Block, Bangalore"
U0289,R6069,1000,4,"Rammurthy Nagar, Bangalore"
U0806,R0932,800,3,"Brookefield, Bangalore"
U0348,R2494,900,3,"HSR, Bangalore"
U0961,R7699,100,5,"New BEL Road, Bangalore"
U0462,R1164,800,2,"Bellandur, Bangalore"
U0671,R7811,400,2,"Comfort Inn Insys, Yeshwantpur, Bangalore"
U0554,R0320,1000,5,"Koramangala 6th Block, Bangalore"
U0367,R2483,100,4,"Koramangala 5th Block, Bangalore"
U0433,R7038,200,3,"Electronic City, Bangalore"
U0391,R0653,400,4,"Marathahalli, Bangalore"
U0803,R7350,100,3,"BTM, Bangalore"
U0637,R2690,1000,3,"BTM, Bangalore"
U0051,R0771,1000,4,"Brookefield, Bangalore"
U0647,R8780,200,1,"Kammanahalli, Bangalore"
U0385,R1656,1000,1,"Whitefield, Bangalore"
U0468,R2825,100,1,"Hosur Road, Bangalore"
U0109,R1720,600,4,"Varthur Main Road, Whitefield, Bangalore"
U0922,R2980,900,1,"BTM, Bangalore"
U0378,R0537,1000,2,"Domlur, Bangalore"
U0052,R1843,600,4,"Whitefield, Bangalore"
U0744,R8372,1000,2,"Banashankari, Bangalore"
U0040,R6027,400,2,"Kalyan Nagar, Bangalore"
U0174,R5124,1000,3,"RT Nagar, Bangalore"
U0983,R7741,300,1,"Yeshwantpur, Bangalore"
U0332,R3560,600,5,"BTM, Bangalore"
U0635,R3633,500,2,"BTM, Bangalore"
U0049,R0773,500,1,"KR Puram, Bangalore"
U0593,R5452,800,3,"RT Nagar, Bangalore"
U0597,R0541,500,4,"Koramangala 6th Block, Bangalore"
U0089,R7776,300,4,"New BEL Road, Bangalore"
U0395,R5093,400,5,"Sanjay Nagar, Bangalore"
U0856,R0999,300,1,"Brookefield, Bangalore"
U0461,R0677,400,5,"Whitefield, Bangalore"
U0830,R7674,200,2,"New BEL Road, Bangalore"
U0823,R2287,100,1,"Jayanagar, Bangalore"
U0026,R4318,700,2,"Sarjapur Road, Bangalore"
U0782,R6308,600,4,"Kalyan Nagar, Bangalore"
U0503,R0489,300,1,"Koramangala 1st Block, Bangalore"
U0979,R1176,800,4,"Marathahalli, Bangalore"
U0978,R2386,800,2,"HSR, Bangalore"
U0681,R0160,600,5,"Indiranagar, Bangalore"
U0669,R3699,500,3,"Basavanagudi, Bangalore"
U0089,R8237,100,1,"Basavanagudi, Bangalore"
U0592,R4224,600,1,"Sarjapur Road, Bangalore"
U0479,R3875,700,1,"JP Nagar, Bangalore"
U0948,R4791,100,4,"Wilson Garden, Bangalore"
U0205,R1071,500,5,"Varthur Main Road, Whitefield, Bangalore"
U0173,R3740,800,3,"Jayanagar, Bangalore"
U0054,R4426,100,3,"HSR, Bangalore"
U0830,R4380,1000,4,"Koramangala 1st Block, Bangalore"
U0061,R7921,500,5,"Yeshwantpur, Bangalore"
U0589,R7107,600,2,"Bommasandra, Bangalore"
U0010,R3117,500,1,"Koramangala 7th Block, Bangalore"
U0559,R3835,200,4,"JP Nagar, Bangalore"
U0797,R3753,500,2,"BTM, Bangalore"
U0284,R5762,700,2,"BTM, Bangalore"
U0627,R1164,200,4,"Bellandur, Bangalore"
U0124,R5782,800,5,"BTM, Bangalore"
U0391,R5500,700,5,"Vasanth Nagar, Bangalore"
U0858,R1463,300,3,"Whitefield, Bangalore"
U0170,R8029,500,3,"Old Airport Road, Bangalore"
U0226,R8642,300,2,"Nagarbhavi, Bangalore"
U0139,R4099,400,4,"Bannerghatta Road, Bangalore"
U0170,R4335,700,1,"Sarjapur Road, Bangalore"
U0037,R2778,700,1,"Koramangala 1st Block, Bangalore"
U0384,R2004,900,2,"Whitefield, Bangalore"
U0465,R4148,400,5,"JP Nagar, Bangalore"
U0056,R8774,100,4,"Banaswadi, Bangalore"
U0142,R1984,400,1,"Marathahalli, Bangalore"
U0701,R7011,300,2,"Electronic City, Bangalore"
U0228,R0098,700,5,"Ulsoor, Bangalore"
U0250,R3003,500,1,"HSR, Bangalore"
U0465,R7278,800,1,"Electronic City, Bangalore"
U0857,R2814,700,3,"HSR, Bangalore"
U0890,R1113,200,1,"Whitefield, Bangalore"
U0313,R4335,1000,2,"Sarjapur Road, Bangalore"
U0842,R6035,600,4,"Kammanahalli, Bangalore"
U0968,R6923,200,3,"Electronic City, Bangalore"
U0909,R7276,700,2,"Electronic City, Bangalore"
U0480,R0795,400,5,"Bellandur, Bangalore"
U0697,R4477,500,4,"HSR, Bangalore"
U0937,R1789,800,5,"ITPL Main Road, Whitefield, Bangalore"
U0867,R0440,500,1,"5th Avenue, Brigade Road, Bangalore"
U0135,R8353,300,1,"Banashankari, Bangalore"
U0192,R1638,500,1,"KR Puram, Bangalore"
U0252,R2257,1000,5,"Bannerghatta Road, Bangalore"
U0949,R4741,900,3,"Seshadripuram, Bangalore"
U0672,R8561,700,5,"Basaveshwara Nagar, Bangalore"
U0773,R2711,300,2,"Koramangala 6th Block, Bangalore"
U0972,R2399,300,2,"JP Nagar, Bangalore"
U0614,R0180,100,3,"Church Street, Bangalore"
U0491,R6588,500,3,"By The Way, Electronic City, Bangalore"
U0542,R5394,900,4,"Sadashiv Nagar, Bangalore"
U0809,R7877,500,3,"The Lalit Ashok Bangalore, Seshadripuram, Bangalore"
U0449,R7924,600,4,"Peenya, Bangalore"
U0176,R6673,400,1,"Electronic City, Bangalore"
U0100,R1242,100,3,"Bellandur, Bangalore"
U0414,R1789,200,2,"ITPL Main Road, Whitefield, Bangalore"
U0560,R8588,200,5,"Vasanth Nagar, Bangalore"
U0077,R5509,900,2,"Shivajinagar, Bangalore"
U0030,R1230,400,5,"HSR, Bangalore"
U0484,R4140,1000,1,"Bommanahalli, Bangalore"
U0072,R6784,600,3,"Electronic City, Bangalore"
U0789,R7108,400,5,"Electronic City, Bangalore"
U0641,R8857,400,1,"Frazer Town, Bangalore"
U0558,R2146,100,5,"Whitefield, Bangalore"
U0814,R2923,600,4,"HSR, Bangalore"
U0421,R4192,800,5,"JP Nagar, Bangalore"
U0455,R0384,700,4,"Jeevan Bhima Nagar, Bangalore"
U0141,R0392,400,5,"Koramangala 4th Block, Bangalore"
U0230,R6731,500,3,"Electronic City, Bangalore"
U0738,R5483,600,3,"Rajajinagar, Bangalore"
U0858,R3524,300,1,"Jayanagar, Bangalore"
U0173,R7565,800,1,"New BEL Road, Bangalore"
U0652,R3505,600,2,"JP Nagar, Bangalore"
U0436,R6759,800,4,"Bommasandra, Bangalore"
U0511,R6227,700,2,"Indiranagar, Bangalore"
U0196,R7998,800,1,"Brigade Road, Bangalore"
U0695,R6092,400,4,"Hennur, Bangalore"
U0768,R6677,300,1,"Electronic City, Bangalore"
U0434,R8548,300,5,"Nagarbhavi, Bangalore"
U0538,R6547,1000,2,"Electronic City, Bangalore"
U0419,R1357,200,1,"BTM, Bangalore"
U0538,R0301,600,3,"Old Airport Road, Bangalore"
U0012,R3962,300,4,"BTM, Bangalore"
U0218,R6924,600,5,"Electronic City, Bangalore"
U0437,R4130,900,4,"Uttarahalli, Bangalore"
U0481,R1275,800,2,"Marathahalli, Bangalore"
U0079,R7181,800,3,"Electronic City, Bangalore"
U0353,R2952,600,3,"Sarjapur Road, Bangalore"
U0004,R8680,300,2,"Rajajinagar, Bangalore"
U0423,R2360,800,5,"HSR, Bangalore"
U0109,R3966,200,4,"Bannerghatta Road, Bangalore"
U0055,R7478,800,2,"Bellandur, Bangalore"
U0093,R6298,1000,2,"Hennur, Bangalore"
U0772,R0295,500,4,"Kaggadasapura, Bangalore"
U0049,R0347,500,3,"Cunningham Road, Bangalore"
U0770,R3839,800,5,"Bannerghatta Road, Bangalore"
U0465,R7917,300,1,"Nagawara, Bangalore"
U0877,R6820,500,4,"Bommasandra, Bangalore"
U0057,R3612,800,4,"JP Nagar, Bangalore"
U0668,R2516,500,2,"Koramangala 7th Block, Bangalore"
U0903,R5084,500,2,"Rajajinagar, Bangalore"
U0271,R8695,300,5,"Brookefield, Bangalore"
U0155,R0057,400,4,"HSR, Bangalore"
U0974,R2248,200,4,"Koramangala 5th Block, Bangalore"
U0135,R1828,1000,5,"Brookefield, Bangalore"
U0742,R3790,500,4,"Koramangala 5th Block, Bangalore"
U0946,R0419,100,3,"Kaggadasapura, Bangalore"
U0317,R8334,500,3,"Vijay Nagar, Bangalore"
U0095,R1744,200,3,"Whitefield, Bangalore"
U0366,R5533,800,2,"Orion Mall, Malleshwaram, Bangalore"
U0677,R8747,1000,3,"Marathahalli, Bangalore"
U0928,R8026,100,4,"Old Airport Road, Bangalore"
U0706,R0977,800,2,"Brookefield, Bangalore"
U0249,R2953,600,1,"Electronic City, Bangalore"
U0021,R6220,100,2,"Hennur, Bangalore"
U0334,R4255,300,3,"Sarjapur Road, Bangalore"
U0683,R7436,100,5,"HSR, Bangalore"
U0144,R2072,700,4,"Marathahalli, Bangalore"
U0817,R5914,300,4,"Kalyan Nagar, Bangalore"
U0221,R4916,800,3,"Jalahalli, Bangalore"
U0096,R2388,100,3,"BTM, Bangalore"
U0814,R0412,400,1,"Indiranagar, Bangalore"
U0508,R2581,700,3,"JP Nagar, Bangalore"
U0344,R2084,300,1,"Whitefield, Bangalore"
